repo,status,files_changed,additions,deletions,lines_changed,description_length,review_count,comment_count,participants,analysis_time_hours
msitarzewski/agency-agents,CLOSED,102,22583,24,22607,406,1,3,3,87.77583333333334
msitarzewski/agency-agents,CLOSED,1,80,0,80,683,1,2,2,197.29944444444445
msitarzewski/agency-agents,MERGED,2,471,0,471,988,1,1,2,29.471944444444443
msitarzewski/agency-agents,MERGED,1,210,0,210,786,1,5,2,58.79277777777778
msitarzewski/agency-agents,CLOSED,2,70,2,72,1721,1,2,4,6.590277777777778
msitarzewski/agency-agents,MERGED,6,107,19,126,1432,1,0,3,1.0558333333333334
msitarzewski/agency-agents,MERGED,1,2,2,4,1156,1,0,3,1.0166666666666666
msitarzewski/agency-agents,MERGED,1,1,2,3,748,1,0,3,1.064722222222222
msitarzewski/agency-agents,MERGED,8,512,0,512,2137,2,0,2,23.627222222222223
msitarzewski/agency-agents,MERGED,5,54,26,80,1331,1,1,3,32.61
msitarzewski/agency-agents,CLOSED,215,68719,0,68719,107,1,2,3,8.8425
msitarzewski/agency-agents,MERGED,3,84,10,94,1310,1,3,4,31.052777777777777
msitarzewski/agency-agents,CLOSED,0,0,0,0,0,3,2,3,122.3013888888889
msitarzewski/agency-agents,MERGED,5,339,0,339,1264,1,0,2,1.676111111111111
msitarzewski/agency-agents,MERGED,13,1458,8,1466,2018,3,0,3,1.8219444444444444
gohugoio/hugo,MERGED,9,266,12,278,669,4,1,2,29.636944444444445
gohugoio/hugo,MERGED,3,73,8,81,276,2,2,2,38.77027777777778
gohugoio/hugo,MERGED,7,162,87,249,10,1,1,2,20.999166666666667
gohugoio/hugo,MERGED,9,29,5,34,632,2,1,3,3.7941666666666665
gohugoio/hugo,MERGED,2,49,1,50,12,2,1,2,3.2088888888888887
gohugoio/hugo,CLOSED,2,3,3,6,419,1,11,7,65713.79222222223
gohugoio/hugo,MERGED,5,120,17,137,13,1,5,2,23.42222222222222
gohugoio/hugo,MERGED,7,187,24,211,809,1,1,2,2.6261111111111117
gohugoio/hugo,MERGED,16,972,147,1119,256,2,1,2,67.89333333333333
gohugoio/hugo,MERGED,11,118,43,161,12,1,1,2,20.314166666666665
gohugoio/hugo,MERGED,2,166,9,175,401,3,2,3,92.15055555555556
gohugoio/hugo,MERGED,9,533,168,701,80,1,4,3,92.11
gohugoio/hugo,MERGED,1,80,0,80,281,3,1,2,18.07027777777778
gohugoio/hugo,MERGED,2,41,0,41,917,2,0,3,7.461666666666667
gohugoio/hugo,MERGED,5,676,33,709,12,1,1,2,23.113333333333333
gohugoio/hugo,MERGED,7,253,13,266,701,1,1,2,3.696111111111111
gohugoio/hugo,MERGED,138,5339,4393,9732,4073,1,25,5,170.145
gohugoio/hugo,MERGED,13,324,125,449,713,1,13,2,25.191666666666663
gohugoio/hugo,MERGED,22,123,136,259,553,1,1,2,165.51222222222222
gohugoio/hugo,MERGED,4,57,7,64,79,1,1,2,1.4822222222222223
mermaid-js/mermaid,CLOSED,5,101,42,143,721,1,5,3,26.14361111111111
mermaid-js/mermaid,MERGED,4,155,3,158,925,3,7,3,233.9463888888889
mermaid-js/mermaid,MERGED,5,166,2,168,1115,2,6,4,159.87777777777777
mermaid-js/mermaid,MERGED,6,297,163,460,1140,1,7,2,118.13694444444444
mermaid-js/mermaid,MERGED,17,295,7,302,1404,3,8,3,137.23083333333332
mermaid-js/mermaid,MERGED,1,41,0,41,1275,2,8,4,703.5305555555556
mermaid-js/mermaid,MERGED,1,99,95,194,905,2,9,3,110.73638888888888
mermaid-js/mermaid,MERGED,7,107,6,113,2224,2,9,3,111.69777777777776
mermaid-js/mermaid,MERGED,2,46,25,71,536,2,5,2,25.52722222222222
mermaid-js/mermaid,MERGED,36,1155,116,1271,1363,2,13,6,620.2313888888889
mermaid-js/mermaid,CLOSED,20,40,63,103,685,1,6,3,8814.29388888889
mermaid-js/mermaid,CLOSED,5,120,1,121,1092,1,13,7,10501.958888888888
mermaid-js/mermaid,CLOSED,3,51,6,57,985,1,3,3,17750.360555555555
mermaid-js/mermaid,CLOSED,35,82,3801,3883,760,3,5,4,13712.575833333334
mermaid-js/mermaid,CLOSED,5,3167,3873,7040,741,2,6,3,22488.080833333333
mermaid-js/mermaid,CLOSED,36,466,459,925,1506,1,4,4,16996.9125
mermaid-js/mermaid,CLOSED,7,16,16,32,403,2,3,3,23687.015277777777
mermaid-js/mermaid,CLOSED,9,183,68,251,866,9,14,9,25055.0525
mermaid-js/mermaid,CLOSED,4,100,2,102,955,1,4,4,18588.694166666668
mermaid-js/mermaid,CLOSED,30,2745,98,2843,2427,2,24,7,18711.735
microsoft/playwright,MERGED,1,1,1,2,0,1,4,1,10.26722222222222
microsoft/playwright,MERGED,5,408,718,1126,0,1,4,1,11.562222222222225
microsoft/playwright,MERGED,1,4,4,8,0,1,4,1,11.601944444444444
microsoft/playwright,MERGED,3,84,9,93,2532,2,3,3,26.141944444444444
microsoft/playwright,MERGED,2,1,2,3,259,2,0,3,10.316666666666666
microsoft/playwright,MERGED,2,5,2,7,121,1,0,2,9.958055555555555
microsoft/playwright,MERGED,6,27,9,36,373,1,1,2,1.2005555555555556
microsoft/playwright,MERGED,6,108,82,190,632,3,16,3,108.2161111111111
microsoft/playwright,MERGED,5,129,112,241,487,1,2,2,17.3875
microsoft/playwright,MERGED,6,22,11,33,421,1,2,2,14.53111111111111
microsoft/playwright,MERGED,3,307,1,308,0,3,2,3,5.127777777777778
microsoft/playwright,MERGED,21,806,483,1289,493,1,2,2,1.5363888888888888
microsoft/playwright,MERGED,3,10,6,16,782,7,4,2,123.35666666666668
microsoft/playwright,MERGED,3,23,26,49,13,1,2,2,1.9952777777777777
microsoft/playwright,MERGED,28,171,117,288,561,6,9,2,34.2075
microsoft/playwright,MERGED,4,95,17,112,280,1,2,2,2.3975
microsoft/playwright,MERGED,12,607,121,728,504,2,8,2,5.166944444444445
microsoft/playwright,MERGED,2,16,0,16,451,1,2,2,4.661111111111111
microsoft/playwright,MERGED,4,25,23,48,196,1,2,2,38.68194444444445
microsoft/playwright,MERGED,9,23,41,64,102,1,4,2,2.4616666666666664
django/django,CLOSED,14,42,36,78,981,3,1,4,5291.390555555556
django/django,MERGED,1,6,0,6,1139,1,2,2,8.464166666666667
django/django,MERGED,3,30,21,51,1491,3,12,2,47.80305555555555
django/django,MERGED,3,6,3,9,1242,1,0,3,296.3363888888889
django/django,MERGED,4,73,2,75,144,3,0,2,7828.518611111111
django/django,MERGED,3,104,26,130,717,15,6,4,5933.841111111111
django/django,MERGED,2,13,4,17,2171,3,3,4,714.8533333333334
django/django,MERGED,4,341,10,351,1217,6,2,3,51.77638888888889
django/django,MERGED,2,26,1,27,1120,1,4,2,1259.9455555555555
django/django,MERGED,1,8,3,11,131,1,0,2,48.009166666666665
django/django,CLOSED,232,11374,6029,17403,1101,5,1,36,938.24
django/django,MERGED,3,38,25,63,1309,45,10,6,651.89
django/django,CLOSED,2,14,0,14,864,2,0,3,856.8261111111111
django/django,MERGED,2,8,5,13,164,2,0,3,20.71583333333333
django/django,MERGED,1,1,1,2,1046,2,0,3,23.17333333333333
django/django,MERGED,3,53,0,53,1273,21,8,6,825.3336111111112
django/django,MERGED,4,9,10,19,1258,1,0,2,165.9477777777778
django/django,MERGED,1,3,7,10,66,3,3,6,18.114444444444445
django/django,MERGED,18,374,36,410,2067,36,7,3,961.1175
django/django,CLOSED,8,82,51,133,77,15,6,4,29807.67777777778
opencv/opencv,CLOSED,100,1145,3,1148,4001,5,17,4,2495.1955555555555
opencv/opencv,MERGED,10,991,24,1015,947,3,4,2,163.495
opencv/opencv,MERGED,2,58,26,84,1494,2,3,2,2420.5841666666665
opencv/opencv,MERGED,35,39,39,78,1497,1,1,2,1.346111111111111
opencv/opencv,MERGED,10,565,11,576,948,6,4,3,212.60083333333333
opencv/opencv,MERGED,2,16,6,22,897,1,0,2,7.402777777777778
opencv/opencv,CLOSED,1,7,3,10,876,1,2,3,240.8025
opencv/opencv,MERGED,26,1502,1005,2507,664,2,1,2,497.2130555555556
opencv/opencv,MERGED,32,1344,738,2082,679,4,3,3,337.9011111111111
opencv/opencv,CLOSED,1,0,1,1,845,1,5,5,1071.3330555555556
opencv/opencv,MERGED,1,2,3,5,1442,3,0,2,5.106111111111111
opencv/opencv,MERGED,5,80,12,92,1450,3,1,2,172.72666666666666
opencv/opencv,MERGED,5,403,485,888,783,1,2,2,256.99444444444447
opencv/opencv,MERGED,5,24,4,28,664,1,2,3,5.120277777777778
opencv/opencv,MERGED,3,59,1,60,936,2,0,2,123.45777777777778
opencv/opencv,MERGED,3,5,16,21,300,1,1,2,634.0247222222222
opencv/opencv,MERGED,3,10,2,12,571,2,4,4,229.39583333333331
opencv/opencv,MERGED,1,10,10,20,344,2,2,4,24.041944444444443
opencv/opencv,MERGED,1,1,0,1,878,1,2,2,54.717777777777776
opencv/opencv,CLOSED,9,926,1,927,761,3,5,5,1181.923888888889
home-assistant/core,MERGED,6,400,2,402,2070,3,3,3,2.788055555555556
home-assistant/core,MERGED,2,204,27,231,2275,5,1,3,4.008611111111111
home-assistant/core,MERGED,5,182,25,207,1945,3,1,3,259.6769444444444
home-assistant/core,MERGED,2,38,0,38,1933,2,1,3,1.0327777777777778
home-assistant/core,MERGED,2,153,2,155,3100,2,1,3,6.623888888888889
home-assistant/core,CLOSED,10,492,54,546,2125,40,2,6,1361.247777777778
home-assistant/core,MERGED,1,12,18,30,2896,2,1,4,1.848055555555556
home-assistant/core,CLOSED,3,3,3,6,3244,16,6,9,1997.824722222222
home-assistant/core,MERGED,2,103,0,103,2022,10,3,5,839.3425
home-assistant/core,MERGED,3,450,10,460,2643,45,1,5,395.22222222222223
home-assistant/core,MERGED,3,435,440,875,2147,2,7,7,89.74555555555555
home-assistant/core,MERGED,2,29,1,30,2884,6,4,3,4.449722222222222
home-assistant/core,MERGED,6,114,25,139,2622,10,1,5,194.1811111111111
home-assistant/core,MERGED,3,36,13,49,2294,2,1,4,14.766666666666667
home-assistant/core,MERGED,5,421,81,502,2180,53,3,4,332.9236111111111
home-assistant/core,MERGED,2,2,0,2,2526,3,2,5,1624.361388888889
home-assistant/core,MERGED,4,8,17,25,3444,3,1,5,1.2336111111111112
home-assistant/core,CLOSED,2,79,5,84,2331,4,6,4,17.414166666666667
home-assistant/core,MERGED,1,9,0,9,2723,4,1,4,2.633888888888889
home-assistant/core,MERGED,4,205,209,414,1937,5,5,6,92.95972222222224
sveltejs/svelte,CLOSED,1,58,2,60,573,1,4,5,6767.450277777778
sveltejs/svelte,MERGED,5,10,12,22,477,1,3,1,83.42083333333333
sveltejs/svelte,MERGED,7,77,4,81,438,1,4,2,2.319166666666667
sveltejs/svelte,MERGED,4,102,21,123,357,1,1,2,63.5
sveltejs/svelte,MERGED,1,1,1,2,315,2,2,4,129.54611111111112
sveltejs/svelte,MERGED,10,71,23,94,254,1,3,2,46.63222222222223
sveltejs/svelte,MERGED,4,73,8,81,657,3,3,2,13.023055555555556
sveltejs/svelte,CLOSED,3,25,3,28,1836,1,10,3,125.23527777777778
sveltejs/svelte,MERGED,8,16,27,43,643,1,3,1,44.396388888888886
sveltejs/svelte,MERGED,14,213,15,228,713,17,3,2,11.195555555555556
sveltejs/svelte,MERGED,2,29,47,76,16,4,3,2,1.0777777777777775
sveltejs/svelte,CLOSED,2,28,54,82,30,2,7,2,1.1233333333333333
sveltejs/svelte,CLOSED,5,117,6,123,2198,6,16,4,850.4302777777777
sveltejs/svelte,MERGED,7,57,30,87,1218,6,5,3,670.5061111111111
sveltejs/svelte,CLOSED,10,95,19,114,991,5,4,2,2.875833333333333
sveltejs/svelte,MERGED,11,107,75,182,476,1,3,2,213.25972222222225
sveltejs/svelte,MERGED,7,61,3,64,653,2,3,3,24.195833333333333
sveltejs/svelte,MERGED,6,100,6,106,588,1,3,2,44.96472222222222
sveltejs/svelte,MERGED,1,8,8,16,3918,1,3,1,7.811944444444444
sveltejs/svelte,MERGED,2,584,54,638,3901,1,3,1,26.174722222222226
louislam/uptime-kuma,MERGED,2,7,0,7,1080,3,2,3,195.6588888888889
louislam/uptime-kuma,CLOSED,1,20,0,20,2089,12,7,3,1.7677777777777777
louislam/uptime-kuma,MERGED,1,916,821,1737,0,2,0,1,783.7172222222222
louislam/uptime-kuma,MERGED,1,19,4,23,1109,2,2,3,47.64361111111111
louislam/uptime-kuma,MERGED,4,314,25,339,1439,3,2,2,19.865277777777777
louislam/uptime-kuma,CLOSED,4,158,16,174,2774,1,4,4,8.823055555555555
louislam/uptime-kuma,MERGED,1,5,0,5,1261,2,2,3,4.351111111111111
louislam/uptime-kuma,MERGED,2,84,8,92,1537,1,6,4,221.70666666666668
louislam/uptime-kuma,CLOSED,6,103,6,109,1511,1,22,10,14550.528055555556
louislam/uptime-kuma,CLOSED,4,36,58,94,1544,1,1,3,9.016944444444444
louislam/uptime-kuma,MERGED,3,36,2,38,1503,7,0,3,29.331666666666667
louislam/uptime-kuma,MERGED,3,11,2,13,1256,2,6,5,102.28611111111113
louislam/uptime-kuma,MERGED,6,121,0,121,1016,3,7,3,18.756944444444443
louislam/uptime-kuma,MERGED,3,76,17,93,1236,1,0,2,138.04611111111112
louislam/uptime-kuma,MERGED,3,19,561,580,891,1,1,3,3.988333333333333
louislam/uptime-kuma,MERGED,3,553,10,563,696,11,18,4,5426.0233333333335
louislam/uptime-kuma,CLOSED,13,528,100,628,10198,26,14,4,1528.328888888889
louislam/uptime-kuma,CLOSED,1,28,1,29,2319,2,2,2,10.624722222222225
louislam/uptime-kuma,CLOSED,8,1078,3,1081,2340,12,2,4,82.27055555555556
louislam/uptime-kuma,MERGED,1,168,91,259,1626,12,5,4,61.62277777777778
3b1b/manim,MERGED,1,4,0,4,120,1,1,3,648.73
3b1b/manim,CLOSED,6,530,398,928,1006,1,0,1,8.675555555555556
3b1b/manim,MERGED,3,8,6,14,563,1,0,3,4564.299722222222
3b1b/manim,MERGED,2,7,4,11,341,1,2,2,2.3119444444444444
3b1b/manim,MERGED,1,6,1,7,192,1,0,3,16678.361666666668
3b1b/manim,CLOSED,1,464,1,465,702,5,1,3,44737.5825
3b1b/manim,MERGED,5,28,14,42,618,7,4,4,292.8313888888889
3b1b/manim,CLOSED,1,4,1,5,1233,1,1,3,18180.21444444445
3b1b/manim,MERGED,3,27,6,33,444,1,0,3,9035.396666666667
3b1b/manim,MERGED,2,9,0,9,619,1,0,2,9033.530555555555
3b1b/manim,CLOSED,1,2,2,4,54,2,0,4,4340.056111111111
3b1b/manim,MERGED,1,12,3,15,2387,1,0,3,1650.4327777777778
3b1b/manim,MERGED,1,1,1,2,268,1,0,2,7.076111111111112
3b1b/manim,MERGED,1,26,0,26,378,2,8,3,5289.953333333333
3b1b/manim,MERGED,3,3,3,6,388,1,0,2,29.054166666666667
3b1b/manim,MERGED,77,3549,7020,10569,330,2,3,3,21.121944444444445
3b1b/manim,MERGED,1,2,2,4,123,1,1,2,16.253333333333334
3b1b/manim,MERGED,1,1,1,2,34,1,0,2,519.2886111111111
3b1b/manim,MERGED,2,2,2,4,152,1,1,2,11.624444444444444
3b1b/manim,MERGED,2,33,4,37,708,1,2,3,64.45527777777778
MunGell/awesome-for-beginners,CLOSED,1,10,1,11,181,1,1,2,7688.258888888889
MunGell/awesome-for-beginners,CLOSED,1,2121,2112,4233,453,1,0,2,874.5452777777778
MunGell/awesome-for-beginners,MERGED,1,9,0,9,977,1,0,2,748.4838888888889
MunGell/awesome-for-beginners,CLOSED,1,9,0,9,171,1,0,2,720.9519444444444
MunGell/awesome-for-beginners,CLOSED,1,8,0,8,185,1,1,2,4182.721388888889
MunGell/awesome-for-beginners,MERGED,1,3,3,6,63,1,1,3,4831.410277777778
MunGell/awesome-for-beginners,CLOSED,1,9,0,9,412,1,0,2,3205.843611111111
MunGell/awesome-for-beginners,MERGED,1,9,0,9,347,1,0,2,4090.2466666666655
MunGell/awesome-for-beginners,CLOSED,1,11,1,12,55,1,0,2,3396.6475
MunGell/awesome-for-beginners,CLOSED,1,8,1,9,55,1,0,2,1974.7283333333328
MunGell/awesome-for-beginners,CLOSED,1,7,0,7,0,1,2,3,5282.580833333333
MunGell/awesome-for-beginners,CLOSED,1,8,1,9,115,1,0,2,5523.3516666666665
MunGell/awesome-for-beginners,CLOSED,1,8,1,9,60,1,0,2,5793.977777777778
MunGell/awesome-for-beginners,CLOSED,1,10,0,10,257,1,1,2,5869.969166666667
MunGell/awesome-for-beginners,CLOSED,1,9,0,9,413,2,2,4,6208.873888888889
MunGell/awesome-for-beginners,CLOSED,1,9,0,9,120,1,0,2,9612.566388888888
MunGell/awesome-for-beginners,CLOSED,1,11,1,12,116,1,0,2,5466.536666666667
MunGell/awesome-for-beginners,MERGED,1,2,3,5,13,1,0,2,5429.6475
MunGell/awesome-for-beginners,CLOSED,1,12,1,13,79,1,0,2,7877.988333333334
MunGell/awesome-for-beginners,CLOSED,1,20,0,20,556,1,0,2,3396.643333333333
garrytan/gstack,CLOSED,1,4,1,5,2234,1,1,3,49.74888888888889
garrytan/gstack,CLOSED,1,70,0,70,53,1,0,3,22.629722222222224
garrytan/gstack,CLOSED,56,2,10957,10959,77,3,11,13,82.43805555555555
garrytan/gstack,CLOSED,57,563,204,767,4865,1,3,3,194.1688888888889
garrytan/gstack,MERGED,53,1597,1038,2635,2333,1,2,2,48.72944444444445
garrytan/gstack,CLOSED,1,15,4,19,1314,1,1,3,166.10222222222222
garrytan/gstack,CLOSED,1,6,21,27,244,7,2,9,83.90694444444445
garrytan/gstack,CLOSED,61,7262,188,7450,2616,1,2,2,23.162222222222223
garrytan/gstack,MERGED,21,514,77,591,1401,1,0,2,14.387777777777778
garrytan/gstack,CLOSED,76,9305,208,9513,1500,1,1,2,3.805833333333333
garrytan/gstack,CLOSED,32,116,422,538,372,3,3,4,11.280833333333334
modelcontextprotocol/servers,MERGED,5,178,1,179,280,2,0,4,666.81
modelcontextprotocol/servers,CLOSED,6,191,12,203,2504,1,2,3,947.1383333333332
modelcontextprotocol/servers,MERGED,1,1,1,2,1100,1,0,2,592.3938888888889
modelcontextprotocol/servers,MERGED,1,1,1,2,1100,1,0,2,592.3419444444445
modelcontextprotocol/servers,MERGED,1,1,1,2,1100,1,0,2,592.3061111111111
modelcontextprotocol/servers,MERGED,2,105,1,106,2434,1,0,2,513.2069444444444
modelcontextprotocol/servers,MERGED,1,30,1,31,313,1,0,3,215.89666666666668
modelcontextprotocol/servers,CLOSED,10,2678,190,2868,950,1,1,6,4691.541666666667
modelcontextprotocol/servers,CLOSED,5,183,0,183,0,5,1,3,833.7994444444445
modelcontextprotocol/servers,CLOSED,1,1,0,1,551,1,1,3,456.78583333333336
modelcontextprotocol/servers,MERGED,3,3,1416,1419,380,1,0,2,1.175
modelcontextprotocol/servers,MERGED,2,117,8,125,1420,1,2,3,432.82194444444445
modelcontextprotocol/servers,CLOSED,1,1,0,1,826,1,1,2,1643.6805555555557
modelcontextprotocol/servers,MERGED,1,166,40,206,5239,2,7,4,131.2511111111111
modelcontextprotocol/servers,MERGED,3,385,217,602,64,1,1,3,95.88777777777776
modelcontextprotocol/servers,CLOSED,1,1,0,1,753,1,2,1,258.0777777777778
modelcontextprotocol/servers,MERGED,1,1,1,2,386,1,0,2,38.97472222222222
modelcontextprotocol/servers,MERGED,2,18,0,18,654,2,1,2,368.2077777777778
modelcontextprotocol/servers,MERGED,1,17,7,24,834,2,0,2,82.02555555555556
modelcontextprotocol/servers,MERGED,1,73,2,75,1120,1,1,2,3.412777777777778
astral-sh/uv,CLOSED,11,567,66,633,946,17,3,2,1193.3152777777775
astral-sh/uv,MERGED,2,5,6,11,172,1,0,2,22.69361111111111
astral-sh/uv,CLOSED,1,12,1,13,1592,1,7,5,112.51916666666666
astral-sh/uv,CLOSED,1,18,0,18,174,2,0,3,1838.8658333333333
astral-sh/uv,MERGED,3,27,0,27,487,1,5,2,609.1205555555556
astral-sh/uv,MERGED,2,86,85,171,373,1,10,3,1495.0397222222225
astral-sh/uv,MERGED,2,3,3,6,85,1,0,2,1.0455555555555556
astral-sh/uv,MERGED,3,64,9,73,919,10,1,4,39.0825
astral-sh/uv,CLOSED,1,61,8,69,492,1,3,2,84.98277777777778
astral-sh/uv,MERGED,1,1,1,2,938,1,0,1,13.803333333333333
astral-sh/uv,MERGED,2,9,6,15,118,3,1,2,4.483611111111111
astral-sh/uv,MERGED,1,2,2,4,666,1,1,1,12.802777777777775
astral-sh/uv,MERGED,2,74,13,87,83,3,0,3,1.3969444444444443
astral-sh/uv,MERGED,3,28,17,45,272,5,1,3,96.27361111111112
astral-sh/uv,MERGED,3,10,6,16,164,1,1,4,42.87777777777778
astral-sh/uv,MERGED,4,105,2,107,1785,8,9,4,46.95166666666667
astral-sh/uv,MERGED,2,92,5,97,195,6,0,4,1.445277777777778
astral-sh/uv,MERGED,4,80,39,119,50,2,0,2,4.374444444444444
astral-sh/uv,MERGED,13,134,179,313,328,6,0,2,119.8875
astral-sh/uv,MERGED,7,137,49,186,317,1,0,3,72.42611111111111
macrozheng/mall,CLOSED,41,3339,22,3361,111,2,0,3,35769.2975
laravel/laravel,CLOSED,138,25057,38,25095,0,2,0,4,21.79555555555556
laravel/laravel,MERGED,4,2,6,8,172,3,8,8,25.28833333333333
laravel/laravel,CLOSED,1,1,0,1,277,1,0,3,23.315277777777776
laravel/laravel,CLOSED,2,2,1,3,227,1,0,3,23.26888888888889
laravel/laravel,MERGED,1,1,1,2,19,1,0,3,18.481666666666666
laravel/laravel,CLOSED,2,4,3,7,373,1,0,3,13.445
laravel/laravel,MERGED,1,5,0,5,769,1,10,4,20.668055555555554
laravel/laravel,MERGED,1,1,1,2,545,2,0,3,4.540555555555556
laravel/laravel,CLOSED,1,1,1,2,23,1,0,3,2.386388888888889
laravel/laravel,MERGED,1,1,1,2,1341,1,1,3,5.248055555555555
laravel/laravel,MERGED,7,93,9,102,412,1,10,10,22.595
laravel/laravel,MERGED,1,4,4,8,22,1,0,3,17.837222222222223
laravel/laravel,CLOSED,1,1,1,2,275,1,0,3,1.2169444444444444
laravel/laravel,CLOSED,1,2,2,4,286,1,1,3,1.5155555555555555
laravel/laravel,CLOSED,1,3,3,6,21,1,0,3,2.735
laravel/laravel,CLOSED,4,10246,42,10288,36,1,1,2,17.61277777777778
laravel/laravel,CLOSED,1,1,0,1,757,2,3,3,91.73694444444445
laravel/laravel,MERGED,1,1,0,1,293,5,3,5,21.14583333333333
laravel/laravel,CLOSED,1,2,1,3,267,1,2,3,2.793888888888889
laravel/laravel,MERGED,6,30,46,76,0,1,1,3,207.3538888888889
syncthing/syncthing,MERGED,5,124,17,141,377,5,2,3,420.1
syncthing/syncthing,MERGED,19,449,36,485,1474,4,7,3,980.5091666666668
syncthing/syncthing,MERGED,1,116,0,116,766,3,6,3,1761.3997222222222
syncthing/syncthing,MERGED,2,61,5,66,967,1,0,2,45.41277777777778
syncthing/syncthing,MERGED,2,97,7,104,90,1,0,2,15.847777777777775
syncthing/syncthing,MERGED,1,1,1,2,675,1,1,2,1.2252777777777777
syncthing/syncthing,CLOSED,2,122,5,127,1160,1,4,4,4.521944444444444
syncthing/syncthing,CLOSED,2,59,3,62,1635,2,2,3,16.56111111111111
syncthing/syncthing,CLOSED,1,2,1,3,703,1,1,2,311.74833333333333
syncthing/syncthing,CLOSED,1,3,1,4,1082,2,0,2,890.3416666666667
syncthing/syncthing,MERGED,1,42,16,58,1217,1,5,3,51.03527777777778
syncthing/syncthing,CLOSED,5,155,10,165,376,21,8,3,1437.9530555555557
syncthing/syncthing,CLOSED,2,44,0,44,842,1,1,2,358.1525
syncthing/syncthing,MERGED,6,512,455,967,955,4,20,7,1438.2644444444445
syncthing/syncthing,MERGED,5,21,21,42,1963,1,6,3,41.67194444444444
syncthing/syncthing,MERGED,1,3,1,4,357,1,0,3,18.295
syncthing/syncthing,CLOSED,5,23,21,44,1671,1,2,2,207.0133333333333
syncthing/syncthing,MERGED,1,2,2,4,150,1,3,3,5154.051944444444
syncthing/syncthing,CLOSED,4,34,1,35,138,5,6,3,3034.243611111111
